"id","year","month","day","hour","minute","ws100","wdir100"
"2021-09-16 18:00:00",2021,9,16,18,0,"8.51","53.95"
"2021-09-16 18:10:00.000004",2021,9,16,18,10,"8.64","52.19"
"2021-09-16 18:19:59.999999",2021,9,16,18,19,"8.65","52.02"
"2021-09-16 18:30:00.000003",2021,9,16,18,30,"8.86","53.65"
"2021-09-16 18:39:59.999998",2021,9,16,18,39,"10","53.49"
"2021-09-16 18:50:00.000002",2021,9,16,18,50,"8.78","59.84"
"2021-09-16 18:59:59.999997",2021,9,16,18,59,"8.77","57.78"
"2021-09-16 19:10:00.000001",2021,9,16,19,10,"9.7","57.33"
"2021-09-16 19:19:59.999996",2021,9,16,19,19,"9.79","63.02"
"2021-09-16 19:30:00",2021,9,16,19,30,"9.24","59.8"
"2021-09-16 19:40:00.000004",2021,9,16,19,40,"8.74","58.45"
"2021-09-16 19:49:59.999999",2021,9,16,19,49,"9.57","54.85"
"2021-09-16 20:00:00.000003",2021,9,16,20,0,"9.69","56.77"
"2021-09-16 20:09:59.999998",2021,9,16,20,9,"9.71","59.58"
"2021-09-16 20:20:00.000002",2021,9,16,20,20,"9.21","58.01"
"2021-09-16 20:29:59.999997",2021,9,16,20,29,"9.29","57.98"
"2021-09-16 20:40:00.000001",2021,9,16,20,40,"10.23","56.8"
"2021-09-16 20:49:59.999996",2021,9,16,20,49,"9.93","58.24"
"2021-09-16 21:00:00",2021,9,16,21,0,"9.45","57.75"
"2021-09-16 21:10:00.000004",2021,9,16,21,10,"10.22","56.99"
"2021-09-16 21:19:59.999999",2021,9,16,21,19,"10.84","58.94"
"2021-09-16 21:30:00.000003",2021,9,16,21,30,"10.39","59.6"
"2021-09-16 21:39:59.999998",2021,9,16,21,39,"10.19","59.4"
"2021-09-16 21:50:00.000002",2021,9,16,21,50,"10.46","56.1"
"2021-09-16 21:59:59.999997",2021,9,16,21,59,"10.76","55.27"
"2021-09-16 22:10:00.000001",2021,9,16,22,10,"11.04","57.12"
"2021-09-16 22:19:59.999996",2021,9,16,22,19,"10.72","59.01"
"2021-09-16 22:30:00",2021,9,16,22,30,"9.91","58.98"
"2021-09-16 22:40:00.000004",2021,9,16,22,40,"9.81","63.66"
"2021-09-16 22:49:59.999999",2021,9,16,22,49,"9.48","62.73"
"2021-09-16 23:00:00.000003",2021,9,16,23,0,"11.07","60.93"
"2021-09-16 23:09:59.999998",2021,9,16,23,9,"10.58","63.71"
"2021-09-16 23:20:00.000002",2021,9,16,23,20,"8.82","61.04"
"2021-09-16 23:29:59.999997",2021,9,16,23,29,"8.1","61.26"
"2021-09-16 23:40:00.000001",2021,9,16,23,40,"9.58","62.55"
"2021-09-16 23:49:59.999996",2021,9,16,23,49,"9.23","61.01"
"2021-09-17 00:00:00",2021,9,17,0,0,"10.39","62.5"
"2021-09-17 00:10:00.000004",2021,9,17,0,10,"10.19","65.53"
"2021-09-17 00:19:59.999999",2021,9,17,0,19,"10.04","66.18"
"2021-09-17 00:30:00.000003",2021,9,17,0,30,"10.43","61.78"
"2021-09-17 00:39:59.999998",2021,9,17,0,39,"9.76","62.84"
"2021-09-17 00:50:00.000002",2021,9,17,0,50,"9.47","63.73"
"2021-09-17 00:59:59.999997",2021,9,17,0,59,"10.76","64.6"
"2021-09-17 01:10:00.000001",2021,9,17,1,10,"10","62.63"
"2021-09-17 01:19:59.999996",2021,9,17,1,19,"9.71","63.84"
"2021-09-17 01:30:00",2021,9,17,1,30,"9.28","65.71"
"2021-09-17 01:40:00.000004",2021,9,17,1,40,"10.03","64.18"
"2021-09-17 01:49:59.999999",2021,9,17,1,49,"10.7","65.09"
"2021-09-17 02:00:00.000003",2021,9,17,2,0,"10.74","63.77"
"2021-09-17 02:09:59.999998",2021,9,17,2,9,"10.3","63.99"
"2021-09-17 02:20:00.000002",2021,9,17,2,20,"10.75","65.26"
"2021-09-17 02:29:59.999997",2021,9,17,2,29,"11.19","68.02"
"2021-09-17 02:40:00.000001",2021,9,17,2,40,"10.82","67.3"
"2021-09-17 02:49:59.999996",2021,9,17,2,49,"11.32","73.63"
"2021-09-17 03:00:00",2021,9,17,3,0,"10.09","71.77"
"2021-09-17 03:10:00.000004",2021,9,17,3,10,"10.9","68.65"
"2021-09-17 03:19:59.999999",2021,9,17,3,19,"11.61","68.7"
"2021-09-17 03:30:00.000003",2021,9,17,3,30,"10.34","70.57"
"2021-09-17 03:39:59.999998",2021,9,17,3,39,"11.31","73.36"
"2021-09-17 03:50:00.000002",2021,9,17,3,50,"11.75","71.95"
"2021-09-17 03:59:59.999997",2021,9,17,3,59,"11.44","72.85"
"2021-09-17 04:10:00.000001",2021,9,17,4,10,"10.71","69.21"
"2021-09-17 04:19:59.999996",2021,9,17,4,19,"11.07","71.58"
"2021-09-17 04:30:00",2021,9,17,4,30,"11.27","75.58"
"2021-09-17 04:40:00.000004",2021,9,17,4,40,"9.88","79.11"
"2021-09-17 04:49:59.999999",2021,9,17,4,49,"7.06","90.79"
"2021-09-17 05:00:00.000003",2021,9,17,5,0,"5.77","90.86"
"2021-09-17 05:09:59.999998",2021,9,17,5,9,"5.42","95.91"
"2021-09-17 05:20:00.000002",2021,9,17,5,20,"6.41","92.96"
"2021-09-17 05:29:59.999997",2021,9,17,5,29,"7.34","92.86"
"2021-09-17 05:40:00.000001",2021,9,17,5,40,"7.45","93.41"
"2021-09-17 05:49:59.999996",2021,9,17,5,49,"7.92","100.17"
"2021-09-17 06:00:00",2021,9,17,6,0,"7.87","106"
"2021-09-17 06:10:00.000004",2021,9,17,6,10,"8.07","102.38"
"2021-09-17 06:19:59.999999",2021,9,17,6,19,"8.91","97.38"
"2021-09-17 06:30:00.000003",2021,9,17,6,30,"8.91","100.25"
"2021-09-17 06:39:59.999998",2021,9,17,6,39,"9.7","97.48"
"2021-09-17 06:50:00.000002",2021,9,17,6,50,"8.84","102.53"
"2021-09-17 06:59:59.999997",2021,9,17,6,59,"6.99","106.33"
"2021-09-17 07:10:00.000001",2021,9,17,7,10,"8.05","97.42"
"2021-09-17 07:19:59.999996",2021,9,17,7,19,"8.96","96.48"
"2021-09-17 07:30:00",2021,9,17,7,30,"9.64","90.25"
"2021-09-17 07:40:00.000004",2021,9,17,7,40,"10.4","94.72"
"2021-09-17 07:49:59.999999",2021,9,17,7,49,"9.4","92.94"
"2021-09-17 08:00:00.000003",2021,9,17,8,0,"9.62","98.16"
"2021-09-17 08:09:59.999998",2021,9,17,8,9,"9.79","95.73"
"2021-09-17 08:20:00.000002",2021,9,17,8,20,"9.14","92.98"
"2021-09-17 08:29:59.999997",2021,9,17,8,29,"11.07","95.35"
"2021-09-17 08:40:00.000001",2021,9,17,8,40,"10.6","87.95"
"2021-09-17 08:49:59.999996",2021,9,17,8,49,"9.99","81.5"
"2021-09-17 09:00:00",2021,9,17,9,0,"10.89","75.78"
"2021-09-17 09:10:00.000004",2021,9,17,9,10,"11.4","82.43"
"2021-09-17 09:19:59.999999",2021,9,17,9,19,"10.84","74.07"
"2021-09-17 09:30:00.000003",2021,9,17,9,30,"10.55","73.11"
"2021-09-17 09:39:59.999998",2021,9,17,9,39,"10.95","71.9"
"2021-09-17 09:50:00.000002",2021,9,17,9,50,"10.34","69.79"
"2021-09-17 09:59:59.999997",2021,9,17,9,59,"10.26","65.73"
"2021-09-17 10:10:00.000001",2021,9,17,10,10,"9.49","72.3"
"2021-09-17 10:19:59.999996",2021,9,17,10,19,"10.09","64.47"
"2021-09-17 10:30:00",2021,9,17,10,30,"9.6","61.9"
"2021-09-17 10:40:00.000004",2021,9,17,10,40,"9.18","63.04"
"2021-09-17 10:49:59.999999",2021,9,17,10,49,"9.34","61.82"
"2021-09-17 11:00:00.000003",2021,9,17,11,0,"9","58.58"
"2021-09-17 11:09:59.999998",2021,9,17,11,9,"9.38","51.78"
"2021-09-17 11:20:00.000002",2021,9,17,11,20,"9.5","55.49"
"2021-09-17 11:29:59.999997",2021,9,17,11,29,"9.73","50.61"
"2021-09-17 11:40:00.000001",2021,9,17,11,40,"9.83","55.33"
"2021-09-17 11:49:59.999996",2021,9,17,11,49,"9.72","55.64"
"2021-09-17 12:00:00",2021,9,17,12,0,"10.08","53.9"
"2021-09-17 12:10:00.000004",2021,9,17,12,10,"10.02","51.56"
"2021-09-17 12:19:59.999999",2021,9,17,12,19,"10.06","50.19"
"2021-09-17 12:30:00.000003",2021,9,17,12,30,"10.23","52.68"
"2021-09-17 12:39:59.999998",2021,9,17,12,39,"10.58","53.61"
"2021-09-17 12:50:00.000002",2021,9,17,12,50,"10.34","56.73"
"2021-09-17 12:59:59.999997",2021,9,17,12,59,"10.29","53.78"
"2021-09-17 13:10:00.000001",2021,9,17,13,10,"10.11","58.83"
"2021-09-17 13:19:59.999996",2021,9,17,13,19,"9.44","53.16"
"2021-09-17 13:30:00",2021,9,17,13,30,"9.63","58.77"
"2021-09-17 13:40:00.000004",2021,9,17,13,40,"9.79","49.79"
"2021-09-17 13:49:59.999999",2021,9,17,13,49,"9.64","46.18"
"2021-09-17 14:00:00.000003",2021,9,17,14,0,"10.02","45.69"
"2021-09-17 14:09:59.999998",2021,9,17,14,9,"10.37","46.04"
"2021-09-17 14:20:00.000002",2021,9,17,14,20,"10.26","51.58"
"2021-09-17 14:29:59.999997",2021,9,17,14,29,"10.45","49.32"
"2021-09-17 14:40:00.000001",2021,9,17,14,40,"10.39","45.33"
"2021-09-17 14:49:59.999996",2021,9,17,14,49,"10.51","41.05"
"2021-09-17 15:00:00",2021,9,17,15,0,"9.96","45.24"
"2021-09-17 15:10:00.000004",2021,9,17,15,10,"10.1","53.08"
"2021-09-17 15:19:59.999999",2021,9,17,15,19,"10.66","50.44"
"2021-09-17 15:30:00.000003",2021,9,17,15,30,"10.14","52.26"
"2021-09-17 15:39:59.999998",2021,9,17,15,39,"10.51","51.61"
"2021-09-17 15:50:00.000002",2021,9,17,15,50,"11.11","60.5"
"2021-09-17 15:59:59.999997",2021,9,17,15,59,"10.95","47.5"
"2021-09-17 16:10:00.000001",2021,9,17,16,10,"10.33","55.52"
"2021-09-17 16:19:59.999996",2021,9,17,16,19,"10.73","49.85"
"2021-09-17 16:30:00",2021,9,17,16,30,"10.34","48.16"
"2021-09-17 16:40:00.000004",2021,9,17,16,40,"10.12","49.26"
"2021-09-17 16:49:59.999999",2021,9,17,16,49,"10.42","50.15"
"2021-09-17 17:00:00.000003",2021,9,17,17,0,"9.64","50.07"
"2021-09-17 17:09:59.999998",2021,9,17,17,9,"9.17","51.57"
"2021-09-17 17:20:00.000002",2021,9,17,17,20,"8.25","52.38"
"2021-09-17 17:29:59.999997",2021,9,17,17,29,"9.71","58.82"
"2021-09-17 17:40:00.000001",2021,9,17,17,40,"9.65","53"
"2021-09-17 17:49:59.999996",2021,9,17,17,49,"9.58","53.17"
"2021-09-17 18:00:00",2021,9,17,18,0,"9.58","60.42"
"2021-09-17 18:10:00.000004",2021,9,17,18,10,"10.27","57.73"
"2021-09-17 18:19:59.999999",2021,9,17,18,19,"10.58","57.59"
"2021-09-17 18:30:00.000003",2021,9,17,18,30,"10.08","61.25"
"2021-09-17 18:39:59.999998",2021,9,17,18,39,"8.51","60.26"
"2021-09-17 18:50:00.000002",2021,9,17,18,50,"8.32","58.75"
"2021-09-17 18:59:59.999997",2021,9,17,18,59,"8.67","60.62"
"2021-09-17 19:10:00.000001",2021,9,17,19,10,"8.93","56.36"
"2021-09-17 19:19:59.999996",2021,9,17,19,19,"8.87","58.73"
"2021-09-17 19:30:00",2021,9,17,19,30,"9.58","56.72"
"2021-09-17 19:40:00.000004",2021,9,17,19,40,"9.59","59.3"
"2021-09-17 19:49:59.999999",2021,9,17,19,49,"9.45","56.45"
"2021-09-17 20:00:00.000003",2021,9,17,20,0,"10.71","57.38"
"2021-09-17 20:09:59.999998",2021,9,17,20,9,"9.45","58.77"
"2021-09-17 20:20:00.000002",2021,9,17,20,20,"8.8","56.7"
"2021-09-17 20:29:59.999997",2021,9,17,20,29,"9.57","56.85"
"2021-09-17 20:40:00.000001",2021,9,17,20,40,"9.15","58.97"
"2021-09-17 20:49:59.999996",2021,9,17,20,49,"10.75","62.28"
"2021-09-17 21:00:00",2021,9,17,21,0,"9.61","61.04"
"2021-09-17 21:10:00.000004",2021,9,17,21,10,"10.47","59.52"
"2021-09-17 21:19:59.999999",2021,9,17,21,19,"10.95","60.74"
"2021-09-17 21:30:00.000003",2021,9,17,21,30,"10.5","59.37"
"2021-09-17 21:39:59.999998",2021,9,17,21,39,"9.74","60.9"
"2021-09-17 21:50:00.000002",2021,9,17,21,50,"10.85","59.73"
"2021-09-17 21:59:59.999997",2021,9,17,21,59,"11","59.09"
"2021-09-17 22:10:00.000001",2021,9,17,22,10,"10.83","60.05"
"2021-09-17 22:19:59.999996",2021,9,17,22,19,"9.92","58.88"
"2021-09-17 22:30:00",2021,9,17,22,30,"10.45","60.94"
"2021-09-17 22:40:00.000004",2021,9,17,22,40,"11.52","60.82"
"2021-09-17 22:49:59.999999",2021,9,17,22,49,"11.41","62.16"
"2021-09-17 23:00:00.000003",2021,9,17,23,0,"11.66","63.99"
"2021-09-17 23:09:59.999998",2021,9,17,23,9,"10.68","62.56"
"2021-09-17 23:20:00.000002",2021,9,17,23,20,"11.96","64.97"
"2021-09-17 23:29:59.999997",2021,9,17,23,29,"11.73","63.68"
"2021-09-17 23:40:00.000001",2021,9,17,23,40,"10.18","63.29"
"2021-09-17 23:49:59.999996",2021,9,17,23,49,"11.9","68.14"
"2021-09-18 00:00:00",2021,9,18,0,0,"10.58","65.78"
"2021-09-18 00:10:00.000004",2021,9,18,0,10,"11.26","69.77"
"2021-09-18 00:19:59.999999",2021,9,18,0,19,"9.93","69.41"
"2021-09-18 00:30:00.000003",2021,9,18,0,30,"9.96","62.15"
"2021-09-18 00:39:59.999998",2021,9,18,0,39,"9.67","63.45"
"2021-09-18 00:50:00.000002",2021,9,18,0,50,"9.76","63.9"
"2021-09-18 00:59:59.999997",2021,9,18,0,59,"10.21","63.92"
"2021-09-18 01:10:00.000001",2021,9,18,1,10,"9.2","63.94"
"2021-09-18 01:19:59.999996",2021,9,18,1,19,"9.86","63.7"
"2021-09-18 01:30:00",2021,9,18,1,30,"10.55","65.13"
"2021-09-18 01:40:00.000004",2021,9,18,1,40,"10.3","68.45"
"2021-09-18 01:49:59.999999",2021,9,18,1,49,"10.98","64.61"
"2021-09-18 02:00:00.000003",2021,9,18,2,0,"10.76","66.82"
"2021-09-18 02:09:59.999998",2021,9,18,2,9,"11.07","66.34"
"2021-09-18 02:20:00.000002",2021,9,18,2,20,"11.63","67.7"
"2021-09-18 02:29:59.999997",2021,9,18,2,29,"10.48","68.7"
"2021-09-18 02:40:00.000001",2021,9,18,2,40,"11.63","67.78"
"2021-09-18 02:49:59.999996",2021,9,18,2,49,"10.7","66.38"
"2021-09-18 03:00:00",2021,9,18,3,0,"11.35","65.97"
"2021-09-18 03:10:00.000004",2021,9,18,3,10,"11.85","68.14"
"2021-09-18 03:19:59.999999",2021,9,18,3,19,"12.3","69.53"
"2021-09-18 03:30:00.000003",2021,9,18,3,30,"11.31","65.42"
"2021-09-18 03:39:59.999998",2021,9,18,3,39,"11.62","68.5"
"2021-09-18 03:50:00.000002",2021,9,18,3,50,"11.77","67.22"
"2021-09-18 03:59:59.999997",2021,9,18,3,59,"12.08","69.57"
"2021-09-18 04:10:00.000001",2021,9,18,4,10,"12.64","72.05"
"2021-09-18 04:19:59.999996",2021,9,18,4,19,"13","74.51"
"2021-09-18 04:30:00",2021,9,18,4,30,"12.14","74.76"
"2021-09-18 04:40:00.000004",2021,9,18,4,40,"10.83","72.06"
"2021-09-18 04:49:59.999999",2021,9,18,4,49,"12.29","70.25"
"2021-09-18 05:00:00.000003",2021,9,18,5,0,"12.62","70.84"
"2021-09-18 05:09:59.999998",2021,9,18,5,9,"12.37","70.91"
"2021-09-18 05:20:00.000002",2021,9,18,5,20,"12.85","70.09"
"2021-09-18 05:29:59.999997",2021,9,18,5,29,"12.28","72.21"
"2021-09-18 05:40:00.000001",2021,9,18,5,40,"11.47","76.66"
"2021-09-18 05:49:59.999996",2021,9,18,5,49,"8.56","88.65"
"2021-09-18 06:00:00",2021,9,18,6,0,"8.91","87.85"
"2021-09-18 06:10:00.000004",2021,9,18,6,10,"8.17","88.21"
"2021-09-18 06:19:59.999999",2021,9,18,6,19,"8.41","88.52"
"2021-09-18 06:30:00.000003",2021,9,18,6,30,"8.95","89.81"
"2021-09-18 06:39:59.999998",2021,9,18,6,39,"9.21","90.45"
"2021-09-18 06:50:00.000002",2021,9,18,6,50,"9.19","89.6"
"2021-09-18 06:59:59.999997",2021,9,18,6,59,"10.71","90.08"
"2021-09-18 07:10:00.000001",2021,9,18,7,10,"10.82","87.61"
"2021-09-18 07:19:59.999996",2021,9,18,7,19,"9.5","92.72"
"2021-09-18 07:30:00",2021,9,18,7,30,"10.9","89.44"
"2021-09-18 07:40:00.000004",2021,9,18,7,40,"10.28","89.91"
"2021-09-18 07:49:59.999999",2021,9,18,7,49,"12.34","89.87"
"2021-09-18 08:00:00.000003",2021,9,18,8,0,"11.17","93.87"
"2021-09-18 08:09:59.999998",2021,9,18,8,9,"10.65","96.67"
"2021-09-18 08:20:00.000002",2021,9,18,8,20,"11.78","96.08"
"2021-09-18 08:29:59.999997",2021,9,18,8,29,"12.06","95.46"
"2021-09-18 08:40:00.000001",2021,9,18,8,40,"12.78","90.36"
"2021-09-18 08:49:59.999996",2021,9,18,8,49,"13.15","94.15"
"2021-09-18 09:00:00",2021,9,18,9,0,"14.1","96.44"
"2021-09-18 09:10:00.000004",2021,9,18,9,10,"11.53","94.45"
"2021-09-18 09:19:59.999999",2021,9,18,9,19,"11.93","96.13"
"2021-09-18 09:30:00.000003",2021,9,18,9,30,"11.91","93.15"
"2021-09-18 09:39:59.999998",2021,9,18,9,39,"10.63","90.58"
"2021-09-18 09:50:00.000002",2021,9,18,9,50,"9.72","83.97"
"2021-09-18 09:59:59.999997",2021,9,18,9,59,"9.23","94.24"
"2021-09-18 10:10:00.000001",2021,9,18,10,10,"10","77.36"
"2021-09-18 10:19:59.999996",2021,9,18,10,19,"8.14","86.93"
"2021-09-18 10:30:00",2021,9,18,10,30,"8.13","71.32"
"2021-09-18 10:40:00.000004",2021,9,18,10,40,"8.73","70.31"
"2021-09-18 10:49:59.999999",2021,9,18,10,49,"8.85","63.68"
"2021-09-18 11:00:00.000003",2021,9,18,11,0,"9.17","64.43"
"2021-09-18 11:09:59.999998",2021,9,18,11,9,"9.06","61.97"
"2021-09-18 11:20:00.000002",2021,9,18,11,20,"9.59","58.48"
"2021-09-18 11:29:59.999997",2021,9,18,11,29,"9.05","62.67"
"2021-09-18 11:40:00.000001",2021,9,18,11,40,"8.93","61.2"
"2021-09-18 11:49:59.999996",2021,9,18,11,49,"8.83","60.59"
"2021-09-18 12:00:00",2021,9,18,12,0,"8.81","62.32"
"2021-09-18 12:10:00.000004",2021,9,18,12,10,"9.11","60.06"
"2021-09-18 12:19:59.999999",2021,9,18,12,19,"9.07","57.59"
"2021-09-18 12:30:00.000003",2021,9,18,12,30,"8.87","60.48"
"2021-09-18 12:39:59.999998",2021,9,18,12,39,"9.44","53.91"
"2021-09-18 12:50:00.000002",2021,9,18,12,50,"9.73","48.13"
"2021-09-18 12:59:59.999997",2021,9,18,12,59,"10.02","55.53"
"2021-09-18 13:10:00.000001",2021,9,18,13,10,"10.04","51.73"
"2021-09-18 13:19:59.999996",2021,9,18,13,19,"10.37","48.93"
"2021-09-18 13:30:00",2021,9,18,13,30,"10.25","47.95"
"2021-09-18 13:40:00.000004",2021,9,18,13,40,"10.24","43.9"
"2021-09-18 13:49:59.999999",2021,9,18,13,49,"10.1","49.19"
"2021-09-18 14:00:00.000003",2021,9,18,14,0,"10.41","47"
"2021-09-18 14:09:59.999998",2021,9,18,14,9,"9.93","44.37"
"2021-09-18 14:20:00.000002",2021,9,18,14,20,"10.17","42.56"
"2021-09-18 14:29:59.999997",2021,9,18,14,29,"9.47","46.81"
"2021-09-18 14:40:00.000001",2021,9,18,14,40,"9.2","41.82"
"2021-09-18 14:49:59.999996",2021,9,18,14,49,"9.38","44.44"
"2021-09-18 15:00:00",2021,9,18,15,0,"9.38","47.33"
"2021-09-18 15:10:00.000004",2021,9,18,15,10,"9.04","46.28"
"2021-09-18 15:19:59.999999",2021,9,18,15,19,"8.95","43.95"
"2021-09-18 15:30:00.000003",2021,9,18,15,30,"9.33","46.24"
"2021-09-18 15:39:59.999998",2021,9,18,15,39,"9.55","42.28"
"2021-09-18 15:50:00.000002",2021,9,18,15,50,"9.29","40.87"
"2021-09-18 15:59:59.999997",2021,9,18,15,59,"9.08","39.26"
"2021-09-18 16:10:00.000001",2021,9,18,16,10,"9.76","40"
"2021-09-18 16:19:59.999996",2021,9,18,16,19,"9.94","43.48"
"2021-09-18 16:30:00",2021,9,18,16,30,"9.67","44.5"
"2021-09-18 16:40:00.000004",2021,9,18,16,40,"10.05","42.79"
"2021-09-18 16:49:59.999999",2021,9,18,16,49,"9.76","47.75"
"2021-09-18 17:00:00.000003",2021,9,18,17,0,"9.73","49.53"
"2021-09-18 17:09:59.999998",2021,9,18,17,9,"8.68","49.87"
"2021-09-18 17:20:00.000002",2021,9,18,17,20,"9.17","48.25"
"2021-09-18 17:29:59.999997",2021,9,18,17,29,"8.75","45.92"
"2021-09-18 17:40:00.000001",2021,9,18,17,40,"9.09","46.57"
"2021-09-18 17:49:59.999996",2021,9,18,17,49,"9.54","48.42"
"2021-09-18 18:00:00",2021,9,18,18,0,"9.85","49.5"
"2021-09-18 18:10:00.000004",2021,9,18,18,10,"10.41","50.39"
"2021-09-18 18:19:59.999999",2021,9,18,18,19,"9.98","48.29"
"2021-09-18 18:30:00.000003",2021,9,18,18,30,"9.34","47.77"
"2021-09-18 18:39:59.999998",2021,9,18,18,39,"9.62","49.76"
"2021-09-18 18:50:00.000002",2021,9,18,18,50,"9.89","46.65"
"2021-09-18 18:59:59.999997",2021,9,18,18,59,"9.82","50.33"
"2021-09-18 19:10:00.000001",2021,9,18,19,10,"9.93","48.72"
"2021-09-18 19:19:59.999996",2021,9,18,19,19,"9.99","51.29"
"2021-09-18 19:30:00",2021,9,18,19,30,"10.1","54.07"
"2021-09-18 19:40:00.000004",2021,9,18,19,40,"8.84","52.68"
"2021-09-18 19:49:59.999999",2021,9,18,19,49,"9.89","55.31"
"2021-09-18 20:09:59.999998",2021,9,18,20,9,"9.69","52.47"
"2021-09-18 20:20:00.000002",2021,9,18,20,20,"9.99","53.11"
"2021-09-18 20:29:59.999997",2021,9,18,20,29,"10.57","53.03"
"2021-09-18 20:40:00.000001",2021,9,18,20,40,"9.68","52.7"
"2021-09-18 20:49:59.999996",2021,9,18,20,49,"10.8","54.24"
"2021-09-18 21:00:00",2021,9,18,21,0,"11.46","51.49"
"2021-09-18 21:10:00.000004",2021,9,18,21,10,"11.37","52.25"
"2021-09-18 21:19:59.999999",2021,9,18,21,19,"11.19","54.84"
"2021-09-18 21:30:00.000003",2021,9,18,21,30,"10.94","54.35"
"2021-09-18 21:39:59.999998",2021,9,18,21,39,"11.66","57.45"
"2021-09-18 21:50:00.000002",2021,9,18,21,50,"11.34","55.63"
"2021-09-18 21:59:59.999997",2021,9,18,21,59,"11.71","57.89"
"2021-09-18 22:10:00.000001",2021,9,18,22,10,"11.77","58.83"
"2021-09-18 22:19:59.999996",2021,9,18,22,19,"11.2","59.66"
"2021-09-18 22:30:00",2021,9,18,22,30,"11.75","59.06"
"2021-09-18 22:40:00.000004",2021,9,18,22,40,"11.21","59.75"
"2021-09-18 22:49:59.999999",2021,9,18,22,49,"11.36","59.1"
"2021-09-18 23:00:00.000003",2021,9,18,23,0,"11.41","61.55"
"2021-09-18 23:09:59.999998",2021,9,18,23,9,"11.06","60.7"
"2021-09-18 23:20:00.000002",2021,9,18,23,20,"10.19","60.35"
"2021-09-18 23:29:59.999997",2021,9,18,23,29,"9.44","59.96"
"2021-09-18 23:40:00.000001",2021,9,18,23,40,"9.71","60.63"
"2021-09-18 23:49:59.999996",2021,9,18,23,49,"10.41","60.69"
"2021-09-19 00:00:00",2021,9,19,0,0,"9.67","60.22"
"2021-09-19 00:10:00.000004",2021,9,19,0,10,"9.48","58.72"
"2021-09-19 00:19:59.999999",2021,9,19,0,19,"9.69","59.23"
"2021-09-19 00:30:00.000003",2021,9,19,0,30,"10.76","60.08"
"2021-09-19 00:39:59.999998",2021,9,19,0,39,"9.22","58.99"
"2021-09-19 00:50:00.000002",2021,9,19,0,50,"10.12","60.87"
"2021-09-19 00:59:59.999997",2021,9,19,0,59,"9.82","57.76"
"2021-09-19 01:10:00.000001",2021,9,19,1,10,"10.31","56.67"
"2021-09-19 01:19:59.999996",2021,9,19,1,19,"9.72","59.89"
"2021-09-19 01:30:00",2021,9,19,1,30,"10.39","60.07"
"2021-09-19 01:40:00.000004",2021,9,19,1,40,"10.09","61.78"
"2021-09-19 01:49:59.999999",2021,9,19,1,49,"11.05","61.9"
"2021-09-19 02:00:00.000003",2021,9,19,2,0,"10.35","65.87"
"2021-09-19 02:09:59.999998",2021,9,19,2,9,"9.02","61.75"
"2021-09-19 02:20:00.000002",2021,9,19,2,20,"10.02","63.5"
"2021-09-19 02:29:59.999997",2021,9,19,2,29,"10.64","62.43"
"2021-09-19 02:40:00.000001",2021,9,19,2,40,"10.55","64.21"
"2021-09-19 02:49:59.999996",2021,9,19,2,49,"11.33","61.18"
"2021-09-19 03:00:00",2021,9,19,3,0,"10.87","59.91"
"2021-09-19 03:10:00.000004",2021,9,19,3,10,"10.84","61.56"
"2021-09-19 03:19:59.999999",2021,9,19,3,19,"11.06","60.13"
"2021-09-19 03:30:00.000003",2021,9,19,3,30,"11.21","67.2"
"2021-09-19 03:39:59.999998",2021,9,19,3,39,"11.75","64.29"
"2021-09-19 03:50:00.000002",2021,9,19,3,50,"11.06","63.66"
"2021-09-19 03:59:59.999997",2021,9,19,3,59,"11.95","67.92"
"2021-09-19 04:10:00.000001",2021,9,19,4,10,"11.72","66.96"
"2021-09-19 04:19:59.999996",2021,9,19,4,19,"11.11","70.13"
"2021-09-19 04:30:00",2021,9,19,4,30,"11.04","70.03"
"2021-09-19 04:40:00.000004",2021,9,19,4,40,"12.04","67.7"
"2021-09-19 04:49:59.999999",2021,9,19,4,49,"11.09","71.19"
"2021-09-19 05:00:00.000003",2021,9,19,5,0,"9.87","69.67"
"2021-09-19 05:09:59.999998",2021,9,19,5,9,"11.7","69.43"
"2021-09-19 05:20:00.000002",2021,9,19,5,20,"12.42","66.6"
"2021-09-19 05:29:59.999997",2021,9,19,5,29,"11.16","69.92"
"2021-09-19 05:40:00.000001",2021,9,19,5,40,"11.29","68.66"
"2021-09-19 05:49:59.999996",2021,9,19,5,49,"12.56","69.95"
"2021-09-19 06:00:00",2021,9,19,6,0,"10.79","71.04"
"2021-09-19 06:10:00.000004",2021,9,19,6,10,"10.93","71.54"
"2021-09-19 06:19:59.999999",2021,9,19,6,19,"11.8","71.95"
"2021-09-19 06:30:00.000003",2021,9,19,6,30,"11.22","73.44"
"2021-09-19 06:39:59.999998",2021,9,19,6,39,"11.12","72.48"
"2021-09-19 06:50:00.000002",2021,9,19,6,50,"11.68","75"
"2021-09-19 06:59:59.999997",2021,9,19,6,59,"11.84","76.32"
"2021-09-19 07:10:00.000001",2021,9,19,7,10,"12.6","77.48"
"2021-09-19 07:19:59.999996",2021,9,19,7,19,"11.36","78.01"
"2021-09-19 07:30:00",2021,9,19,7,30,"11.3","79.29"
"2021-09-19 07:40:00.000004",2021,9,19,7,40,"9.72","87.92"
"2021-09-19 07:49:59.999999",2021,9,19,7,49,"10.9","87.75"
